id,product_tmpl_id/id,name/id,min_qty,price,product_name,product_code,delay,sequence,lastproduct_code,currency_id
scenario.supplierinfo_1088,scenario.product_141400,partner_90001,96,37.58,PD2-M-2C-DE / weiss,92165,14,2,PN/92165-SWI28CT,EUR
scenario.supplierinfo_1013,scenario.product_141401,partner_90001,96,27.55,PD2-S-DE,92166,14,2,PN/92166-SWI-M8,EUR
scenario.supplierinfo_1037,scenario.product_141453,partner_90001,96,51.16,PD2-M-DIM-DE / weiss,92167,14,2,,EUR
scenario.supplierinfo_1061,scenario.product_141448,partner_90001,96,24.44,PD3-1C-UP,92186,14,2,,EUR
scenario.supplierinfo_1062,scenario.product_141460,partner_90001,96,24.56,PD3-1C-DE,92196,14,2,PN/92197-SWI-M8,EUR
scenario.supplierinfo_487,scenario.product_141489,partner_90001,96,57.04,PD4-Duo/M-EN,92252,14,2,,EUR
scenario.supplierinfo_1611,scenario.product_141487,partner_90001,96,50.26,PD4-M-2C-UP / weiss,92255,14,2,PN/92255-SWI-M8,EUR
scenario.supplierinfo_868,scenario.product_141507,partner_90001,96,65.15,PD4-M-DUO-DIM-UP,92273,14,2,,EUR
scenario.supplierinfo_349,scenario.product_141473,partner_90001,96,84.68,PD-LLW/AP,92300,14,2,,EUR
scenario.supplierinfo_581,scenario.product_141474,partner_90001,96,71.88,PD-LLW-DE,92301,14,2,,EUR
scenario.supplierinfo_361,scenario.product_141484,partner_90001,96,71.88,"Indoor 180-LON-UP,  LON Version Schweiz",???,14,2,,EUR
scenario.supplierinfo_1022,scenario.product_141476,partner_90001,96,42.74,PD2-M-2C-11-48V-RR-AP / weiss,92305,14,2,PN/92305-SWIS-CT,EUR
scenario.supplierinfo_969,scenario.product_141475,partner_90001,96,42.05, PD2-M-2C-24V-RR-DE / weiss,92306,14,2,PN/92306-SWI-M8,EUR
scenario.supplierinfo_852,scenario.product_141410,partner_90001,96,32.57,CdS-T-AP / weiss,92367,14,2,PN/92367-SWIS-CT,EUR
scenario.supplierinfo_1064,scenario.product_141132,partner_90001,96,8.58,"AL5-RC-plus, weiss",92401,14,2,PN/92400-SWIS-HW,EUR
scenario.supplierinfo_851,scenario.product_141133,partner_90001,96,9.82,AL5-RC-plus-schwarz,92400,14,2,PN/92401-SWIS-HW,EUR
scenario.supplierinfo_1012,scenario.product_141504,partner_90001,96,33.46,"PD9-M-DE,weiss",92900,14,2,PN/92900-SWIS-CT,EUR
scenario.supplierinfo_1014,scenario.product_141518,partner_90001,96,27.55,"PD9-S-DE, weiss",92905,14,2,PN/92905-SWIS-CT,EUR
scenario.supplierinfo_982,scenario.product_141505,partner_90001,96,47.37,"PD9-M-DIM-DE, weiss",92910,14,2,,EUR
scenario.supplierinfo_1590,scenario.product_141262,partner_90001,96,43.56,SAFETYLUX® portable / rot,93101,14,2,PN/93101-SWIS-CT,EUR
scenario.supplierinfo_1751,scenario.product_141819,partner_90001,96,290224,Indoor 180-R/2D-UP Batterie,92616,14,2,PN/92691-SWIS-CT,EUR
scenario.supplierinfo_1023,scenario.product_142239,partner_90001,96,50.92,PD4-M-GH-AP,92245,14,2,,EUR
scenario.supplierinfo_1024,scenario.product_142240,partner_90001,96,28.23,PD4-S-GH-AP,92265,14,2,,EUR
scenario.supplierinfo_1074,scenario.product_142325,partner_90001,96,48.02,PD4-M-DIM-DE,92247,14,2,,EUR
scenario.supplierinfo_1598,scenario.product_142342,partner_90001,96,30.22,PD3N-1C-AP Micro / weiss,92219,14,2,,EUR
scenario.supplierinfo_1683,scenario.product_142356,partner_90001,96,45.14,PD9-M-DALI/DSI-DE / weiss,92920,14,2,,EUR
scenario.supplierinfo_1633,scenario.product_142516,partner_90001,96,72.38,PD4-M-3C-TRIO-AP / weiss,92740,14,2,,EUR
scenario.supplierinfo_1628,scenario.product_142508,partner_90001,96,76.92,PD4-M-TRIO-2DALI/DSI-1C-AP,92751,14,2,,EUR
scenario.supplierinfo_1629,scenario.product_142509,partner_90001,96,74.2,PD4-M-TRIO-2DALI/DSI-1C-DE,92756,14,2,,EUR
scenario.supplierinfo_1631,scenario.product_142515,partner_90001,96,43.43,PD2N-LTMS-RR-DE,92119,14,2,,EUR
scenario.supplierinfo_1634,scenario.product_142517,partner_90001,96,72.38,PD4-M-3C-TRIO-DE / weiss,92745,14,2,,EUR
scenario.supplierinfo_913,scenario.product_142029,partner_90001,96,30.15,PD4N-1C-DE/ weiss,92149,14,2,,EUR
scenario.supplierinfo_1596,scenario.product_142031,partner_90001,96,30.88,PD4N-1C-UP / weiss,92151,14,2,,EUR
scenario.supplierinfo_989,scenario.product_142032,partner_90001,96,71.88,Indoor 180-LON/UP-SWISS-NEU,92670,14,2,,EUR
scenario.supplierinfo_904,scenario.product_142021,partner_90001,96,30.29,PD3N-UP/HCR/3VR/MIC-BEG,92526,14,2,PN/92526-SWI-M8,EUR
scenario.supplierinfo_1753,scenario.product_142544,partner_90001,96,38.4,PD11-M-1C-FLAT-DE / weiss,92583,14,2,,EUR
scenario.supplierinfo_1754,scenario.product_142545,partner_90001,96,31.73,PD11-S-FLAT-DE / weiss,92593,14,2,,EUR
scenario.supplierinfo_1660,scenario.product_142547,partner_90001,96,100.91,FL2N-LED-230/ schwarz,92626,14,2,,EUR
scenario.supplierinfo_1664,scenario.product_142550,partner_90001,96,69.86,FL3N-LED / schwarz,92702,14,2,,EUR
scenario.supplierinfo_1665,scenario.product_142551,partner_90001,96,85.39,FL3N-LED-130/ schwarz,92628,14,2,,EUR
scenario.supplierinfo_1667,scenario.product_142553,partner_90001,96,85.08,FL2N-LED / schwarz,92599,14,2,,EUR
scenario.supplierinfo_1668,scenario.product_142554,partner_90001,96,69.86,FL3N-LED / weiss,92703,14,2,,EUR
scenario.supplierinfo_1562,scenario.product_142439,partner_90001,96,100.91,FL2N-LED-230 / weiss,92627,14,2,,EUR
scenario.supplierinfo_1563,scenario.product_142440,partner_90001,96,85.39,FL3N-LED-130 / weiss,92629,14,2,,EUR
scenario.supplierinfo_1666,scenario.product_142552,partner_90001,96,85.08,FL2N-LED / schwarz,92598,14,2,,EUR
scenario.supplierinfo_595,scenario.product_141711,partner_90001,250,38.48,PD3N-1C-DE-Micro / weiss,92184,14,2,,EUR
scenario.supplierinfo_861,scenario.product_141984,partner_90001,250,61.5,"PD9 360 LON, LON-Einbau-Präsenzmelder 360°, weiss",92989,14,2,,EUR
scenario.supplierinfo_14,scenario.product_141242,partner_90001,250,16.81,ECO/BL/WALL-18W,21000,14,2,,EUR
scenario.supplierinfo_15,scenario.product_141241,partner_90001,250,16.81,ECO/WH/WALL-18W,21005,14,2,,EUR
scenario.supplierinfo_18,scenario.product_141245,partner_90001,250,21.95,ECO/BL/NAIL-18W,21020,14,2,,EUR
scenario.supplierinfo_19,scenario.product_141246,partner_90001,250,22.66,ECO/BL/TUBE-18W,21040,14,2,,EUR
scenario.supplierinfo_20,scenario.product_141247,partner_90001,250,22.66,ECO/WH/TUBE-18W,21045,14,2,,EUR
scenario.supplierinfo_23,scenario.product_141250,partner_90001,250,22.13,ECO/BL/WALL-26W,22000,14,2,,EUR
scenario.supplierinfo_542,scenario.product_141654,partner_90001,250,55.66,PD4-Duo/M-FP,94084,14,2,,EUR
scenario.supplierinfo_551,scenario.product_141662,partner_90001,250,29.67,PD3-1C-DE-Micro / weiss,92184,14,2,,EUR
scenario.supplierinfo_553,scenario.product_141663,partner_90001,250,50.14,PD2-M-DALI/DSI-DE / weiß,92258,14,2,,EUR
scenario.supplierinfo_1086,scenario.product_141674,partner_90001,250,62.91,AL20/WH/280/LED-BEG AL20,91700,14,2,,EUR
scenario.supplierinfo_1662,scenario.product_141675,partner_90001,250,37.76,AL20-280/BM-LED / schwarz,91725,14,2,PN/91725-SWIS-CT,EUR
scenario.supplierinfo_1658,scenario.product_141678,partner_90001,250,31.91,AL20-E27 SLU / schwarz,91730,14,2,,EUR
scenario.supplierinfo_1588,scenario.product_141680,partner_90001,250,28.91,RC-plus next 130 / weiss,97001,14,2,PN/97001-SWIS-M8,EUR
scenario.supplierinfo_860,scenario.product_141683,partner_90001,250,33.53,"RC-plus 230 next, weiss",97002,14,2,PN/97002-SWI-M8,EUR
scenario.supplierinfo_864,scenario.product_141686,partner_90001,250,33.53,"RC-plus 230 next, Edelstahl-O.",97042,14,2,PN/97042-SWIS-M8,EUR
scenario.supplierinfo_850,scenario.product_141687,partner_90001,250,40.91,"Luxomat RC-plus next 280°, weiss",97003,14,2,PN/97003-SWIS-M8,EUR
scenario.supplierinfo_584,scenario.product_141703,partner_90001,250,34.75,RC-plus 230-Edelstahl-Optik,92042,14,2,,EUR
scenario.supplierinfo_1055,scenario.product_141764,partner_90001,250,5.84,"Abdeckung IP54, reinweiss",92139,14,2,PN/92131-SWIS-CT,EUR
scenario.supplierinfo_1035,scenario.product_142249,partner_90001,250,50.16,"PD2-M-DALI/DSI-AP, weiss",92280,14,2,,EUR
scenario.supplierinfo_24,scenario.product_141251,partner_90001,250,22.13,ECO/WH/WALL-26W,22005,14,2,,EUR
scenario.supplierinfo_992,scenario.product_141598,partner_90001,250,31.43,PD2-1C-UP,92555,14,2,PN/92555-SWI-M8,EUR
scenario.supplierinfo_996,scenario.product_141601,partner_90001,250,39.05,PD4-1C-UP,92151,14,2,PN/92575-SWI-M8,EUR
scenario.supplierinfo_27,scenario.product_141254,partner_90001,250,27.36,ECO/BL/NAIL-26W,22020,14,2,,EUR
scenario.supplierinfo_28,scenario.product_141255,partner_90001,250,28.07,ECO/BL/TUBE-26W,22040,14,2,,EUR
scenario.supplierinfo_29,scenario.product_141256,partner_90001,250,28.07,ECO/WH/TUBE-26W,22045,14,2,,EUR
scenario.supplierinfo_1040,scenario.product_142255,partner_90001,250,66.22,PD4-M-DIM-UP,92248,14,2,,EUR
scenario.supplierinfo_980,scenario.product_142096,partner_90001,250,34.2,"PD9-M-SDB-DE, weiss, IP65",92912,14,2,,EUR
scenario.supplierinfo_327,scenario.product_141228,partner_90001,250,19.95,AL4-130/W/OP/CE,80410,14,2,,EUR
scenario.supplierinfo_328,scenario.product_141229,partner_90001,250,21.55,"AL4-130, schwarz",80420,14,2,,EUR
scenario.supplierinfo_1073,scenario.product_141424,partner_90001,250,170715,LC-Click 200 / weiss,91002,14,2,PN/91004-SWISCTE,EUR
scenario.supplierinfo_586,scenario.product_141284,partner_90001,250,19.35,"ALC-B-360 SLU-weiss, weiss",91301,14,2,PN/91301-SWIS-CT,EUR
scenario.supplierinfo_1632,scenario.product_141285,partner_90001,250,19.07,ALC-B-360 SLU-schwarz / schwarz,91321,14,2,PN/92321-SWIS-CT,EUR
scenario.supplierinfo_965,scenario.product_141287,partner_90001,250,16.67,ALC/S,91324,14,2,,EUR
scenario.supplierinfo_991,scenario.product_141193,partner_90001,250,25.59,AL1-130-braun,91401,14,2,,EUR
scenario.supplierinfo_1056,scenario.product_141469,partner_90001,250,21.99,"FLC 150-200, weiss",91801,14,2,PN/91801-SWIS-HW,EUR
scenario.supplierinfo_1011,scenario.product_141470,partner_90001,250,21.99,FLC 150-200-schwarz,91821,14,2,PN/91821-SWIS-HW,EUR
scenario.supplierinfo_587,scenario.product_141427,partner_90001,250,23.34,FLC-500-200-schwarz,91822,14,2,PN/91823-SWIS-HW,EUR
scenario.supplierinfo_1021,scenario.product_141320,partner_90001,250,42.59,"AL2-RC-plus 230 SLU, weiss",92382,14,2,,EUR
scenario.supplierinfo_1081,scenario.product_141321,partner_90001,250,41.47,AL2-RC-plus 230 SLU / schwarz,92392,14,2,,EUR
scenario.supplierinfo_1085,scenario.product_141323,partner_90001,250,44.16,AL2-RC-plus 280 SLU / schwarz,92393,14,2,,EUR
scenario.supplierinfo_1084,scenario.product_141431,partner_90001,250,30.5,PD4-1C-AP,92144,14,2,PN/92145-SWI-M8,EUR
scenario.supplierinfo_974,scenario.product_141307,partner_90001,250,33.86,PD2-M-2C-AP / weiss,92150,14,2,PN/92150-SWI28CT,EUR
scenario.supplierinfo_1587,scenario.product_141382,partner_90001,250,28.36,PD2-S-AP,92152,14,2,PN/92152-SWI-M8,EUR
scenario.supplierinfo_1047,scenario.product_141452,partner_90001,250,46.64,PD2-M-DIM-AP/ weiss,92153,14,2,,EUR
scenario.supplierinfo_993,scenario.product_141451,partner_90001,250,43.81,PD2-M-DIM-UP,92157,14,2,,EUR
scenario.supplierinfo_550,scenario.product_141488,partner_90001,250,32.39,PD4-S-UP / weiss,92163,14,2,PN/92163-SWIS-CT,EUR
scenario.supplierinfo_1088,scenario.product_141400,partner_90001,250,36.8,PD2-M-2C-DE / weiss,92165,14,2,PN/92165-SWI28CT,EUR
scenario.supplierinfo_1013,scenario.product_141401,partner_90001,250,26.98,PD2-S-DE,92166,14,2,PN/92166-SWI-M8,EUR
scenario.supplierinfo_1037,scenario.product_141453,partner_90001,250,50.1,PD2-M-DIM-DE / weiss,92167,14,2,,EUR
scenario.supplierinfo_1061,scenario.product_141448,partner_90001,250,23.94,PD3-1C-UP,92186,14,2,,EUR
scenario.supplierinfo_1062,scenario.product_141460,partner_90001,250,24.05,PD3-1C-DE,92196,14,2,PN/92197-SWI-M8,EUR
scenario.supplierinfo_487,scenario.product_141489,partner_90001,250,55.86,PD4-Duo/M-EN,92252,14,2,,EUR
scenario.supplierinfo_1611,scenario.product_141487,partner_90001,250,49.22,PD4-M-2C-UP / weiss,92255,14,2,PN/92255-SWI-M8,EUR
scenario.supplierinfo_868,scenario.product_141507,partner_90001,250,63.81,PD4-M-DUO-DIM-UP,92273,14,2,,EUR
scenario.supplierinfo_349,scenario.product_141473,partner_90001,250,82.93,PD-LLW/AP,92300,14,2,,EUR
scenario.supplierinfo_581,scenario.product_141474,partner_90001,250,70.39,PD-LLW-DE,92301,14,2,,EUR
scenario.supplierinfo_361,scenario.product_141484,partner_90001,250,70.39,"Indoor 180-LON-UP,  LON Version Schweiz",???,14,2,,EUR
scenario.supplierinfo_1022,scenario.product_141476,partner_90001,250,41.86,PD2-M-2C-11-48V-RR-AP / weiss,92305,14,2,PN/92305-SWIS-CT,EUR
scenario.supplierinfo_969,scenario.product_141475,partner_90001,250,41.18, PD2-M-2C-24V-RR-DE / weiss,92306,14,2,PN/92306-SWI-M8,EUR
scenario.supplierinfo_852,scenario.product_141410,partner_90001,250,31.9,CdS-T-AP / weiss,92367,14,2,PN/92367-SWIS-CT,EUR
scenario.supplierinfo_1064,scenario.product_141132,partner_90001,250,8.41,"AL5-RC-plus, weiss",92401,14,2,PN/92400-SWIS-HW,EUR
scenario.supplierinfo_851,scenario.product_141133,partner_90001,250,9.61,AL5-RC-plus-schwarz,92400,14,2,PN/92401-SWIS-HW,EUR
scenario.supplierinfo_1012,scenario.product_141504,partner_90001,250,32.77,"PD9-M-DE,weiss",92900,14,2,PN/92900-SWIS-CT,EUR
scenario.supplierinfo_1014,scenario.product_141518,partner_90001,250,26.98,"PD9-S-DE, weiss",92905,14,2,PN/92905-SWIS-CT,EUR
scenario.supplierinfo_982,scenario.product_141505,partner_90001,250,46.4,"PD9-M-DIM-DE, weiss",92910,14,2,,EUR
scenario.supplierinfo_1590,scenario.product_141262,partner_90001,250,42.66,SAFETYLUX® portable / rot,93101,14,2,PN/93101-SWIS-CT,EUR
scenario.supplierinfo_1751,scenario.product_141819,partner_90001,250,284240,Indoor 180-R/2D-UP Batterie,92616,14,2,PN/92691-SWIS-CT,EUR
scenario.supplierinfo_1023,scenario.product_142239,partner_90001,250,49.88,PD4-M-GH-AP,92245,14,2,,EUR
scenario.supplierinfo_1024,scenario.product_142240,partner_90001,250,27.64,PD4-S-GH-AP,92265,14,2,,EUR
scenario.supplierinfo_1074,scenario.product_142325,partner_90001,250,47.02,PD4-M-DIM-DE,92247,14,2,,EUR
scenario.supplierinfo_1598,scenario.product_142342,partner_90001,250,29.59,PD3N-1C-AP Micro / weiss,92219,14,2,,EUR
scenario.supplierinfo_1683,scenario.product_142356,partner_90001,250,44.21,PD9-M-DALI/DSI-DE / weiss,92920,14,2,,EUR
scenario.supplierinfo_1633,scenario.product_142516,partner_90001,250,70.89,PD4-M-3C-TRIO-AP / weiss,92740,14,2,,EUR
scenario.supplierinfo_1628,scenario.product_142508,partner_90001,250,75.33,PD4-M-TRIO-2DALI/DSI-1C-AP,92751,14,2,,EUR
scenario.supplierinfo_1629,scenario.product_142509,partner_90001,250,72.67,PD4-M-TRIO-2DALI/DSI-1C-DE,92756,14,2,,EUR
scenario.supplierinfo_1631,scenario.product_142515,partner_90001,250,42.53,PD2N-LTMS-RR-DE,92119,14,2,,EUR
scenario.supplierinfo_1634,scenario.product_142517,partner_90001,250,70.89,PD4-M-3C-TRIO-DE / weiss,92745,14,2,,EUR
scenario.supplierinfo_913,scenario.product_142029,partner_90001,250,29.53,PD4N-1C-DE/ weiss,92149,14,2,,EUR
scenario.supplierinfo_1596,scenario.product_142031,partner_90001,250,30.24,PD4N-1C-UP / weiss,92151,14,2,,EUR
scenario.supplierinfo_989,scenario.product_142032,partner_90001,250,70.39,Indoor 180-LON/UP-SWISS-NEU,92670,14,2,,EUR
scenario.supplierinfo_904,scenario.product_142021,partner_90001,250,29.67,PD3N-UP/HCR/3VR/MIC-BEG,92526,14,2,PN/92526-SWI-M8,EUR
scenario.supplierinfo_1753,scenario.product_142544,partner_90001,250,37.61,PD11-M-1C-FLAT-DE / weiss,92583,14,2,,EUR
scenario.supplierinfo_1754,scenario.product_142545,partner_90001,250,31.07,PD11-S-FLAT-DE / weiss,92593,14,2,,EUR
scenario.supplierinfo_1660,scenario.product_142547,partner_90001,250,98.83,FL2N-LED-230/ schwarz,92626,14,2,,EUR
scenario.supplierinfo_1664,scenario.product_142550,partner_90001,250,68.42,FL3N-LED / schwarz,92702,14,2,,EUR
scenario.supplierinfo_1665,scenario.product_142551,partner_90001,250,83.63,FL3N-LED-130/ schwarz,92628,14,2,,EUR
scenario.supplierinfo_1667,scenario.product_142553,partner_90001,250,83.32,FL2N-LED / schwarz,92599,14,2,,EUR
scenario.supplierinfo_1668,scenario.product_142554,partner_90001,250,68.42,FL3N-LED / weiss,92703,14,2,,EUR
scenario.supplierinfo_1562,scenario.product_142439,partner_90001,250,98.83,FL2N-LED-230 / weiss,92627,14,2,,EUR
scenario.supplierinfo_1563,scenario.product_142440,partner_90001,250,83.63,FL3N-LED-130 / weiss,92629,14,2,,EUR
scenario.supplierinfo_1666,scenario.product_142552,partner_90001,250,83.32,FL2N-LED / schwarz,92598,14,2,,EUR
scenario.supplierinfo_595,scenario.product_141711,partner_90001,500,37.66,PD3N-1C-DE-Micro / weiss,92184,14,2,,EUR
scenario.supplierinfo_861,scenario.product_141984,partner_90001,500,60.21,"PD9 360 LON, LON-Einbau-Präsenzmelder 360°, weiss",92989,14,2,,EUR
scenario.supplierinfo_14,scenario.product_141242,partner_90001,500,16.46,ECO/BL/WALL-18W,21000,14,2,,EUR
scenario.supplierinfo_15,scenario.product_141241,partner_90001,500,16.46,ECO/WH/WALL-18W,21005,14,2,,EUR
scenario.supplierinfo_18,scenario.product_141245,partner_90001,500,21.48,ECO/BL/NAIL-18W,21020,14,2,,EUR
scenario.supplierinfo_19,scenario.product_141246,partner_90001,500,22.18,ECO/BL/TUBE-18W,21040,14,2,,EUR
scenario.supplierinfo_20,scenario.product_141247,partner_90001,500,22.18,ECO/WH/TUBE-18W,21045,14,2,,EUR
scenario.supplierinfo_23,scenario.product_141250,partner_90001,500,21.67,ECO/BL/WALL-26W,22000,14,2,,EUR
scenario.supplierinfo_542,scenario.product_141654,partner_90001,500,54.49,PD4-Duo/M-FP,94084,14,2,,EUR
scenario.supplierinfo_551,scenario.product_141662,partner_90001,500,29.04,PD3-1C-DE-Micro / weiss,92184,14,2,,EUR
scenario.supplierinfo_553,scenario.product_141663,partner_90001,500,49.09,PD2-M-DALI/DSI-DE / weiß,92258,14,2,,EUR
scenario.supplierinfo_1086,scenario.product_141674,partner_90001,500,61.58,AL20/WH/280/LED-BEG AL20,91700,14,2,,EUR
scenario.supplierinfo_1662,scenario.product_141675,partner_90001,500,36.97,AL20-280/BM-LED / schwarz,91725,14,2,PN/91725-SWIS-CT,EUR
scenario.supplierinfo_1658,scenario.product_141678,partner_90001,500,31.24,AL20-E27 SLU / schwarz,91730,14,2,,EUR
scenario.supplierinfo_1588,scenario.product_141680,partner_90001,500,28.3,RC-plus next 130 / weiss,97001,14,2,PN/97001-SWIS-M8,EUR
scenario.supplierinfo_860,scenario.product_141683,partner_90001,500,32.83,"RC-plus 230 next, weiss",97002,14,2,PN/97002-SWI-M8,EUR
scenario.supplierinfo_864,scenario.product_141686,partner_90001,500,32.83,"RC-plus 230 next, Edelstahl-O.",97042,14,2,PN/97042-SWIS-M8,EUR
scenario.supplierinfo_850,scenario.product_141687,partner_90001,500,40.05,"Luxomat RC-plus next 280°, weiss",97003,14,2,PN/97003-SWIS-M8,EUR
scenario.supplierinfo_584,scenario.product_141703,partner_90001,500,34.02,RC-plus 230-Edelstahl-Optik,92042,14,2,,EUR
scenario.supplierinfo_1055,scenario.product_141764,partner_90001,500,5.72,"Abdeckung IP54, reinweiss",92139,14,2,PN/92131-SWIS-CT,EUR
scenario.supplierinfo_1035,scenario.product_142249,partner_90001,500,49.1,"PD2-M-DALI/DSI-AP, weiss",92280,14,2,,EUR
scenario.supplierinfo_24,scenario.product_141251,partner_90001,500,21.67,ECO/WH/WALL-26W,22005,14,2,,EUR
scenario.supplierinfo_992,scenario.product_141598,partner_90001,500,30.76,PD2-1C-UP,92555,14,2,PN/92555-SWI-M8,EUR
scenario.supplierinfo_996,scenario.product_141601,partner_90001,500,38.22,PD4-1C-UP,92151,14,2,PN/92575-SWI-M8,EUR
scenario.supplierinfo_27,scenario.product_141254,partner_90001,500,26.78,ECO/BL/NAIL-26W,22020,14,2,,EUR
scenario.supplierinfo_28,scenario.product_141255,partner_90001,500,27.48,ECO/BL/TUBE-26W,22040,14,2,,EUR
scenario.supplierinfo_29,scenario.product_141256,partner_90001,500,27.48,ECO/WH/TUBE-26W,22045,14,2,,EUR
scenario.supplierinfo_1040,scenario.product_142255,partner_90001,500,64.82,PD4-M-DIM-UP,92248,14,2,,EUR
scenario.supplierinfo_980,scenario.product_142096,partner_90001,500,33.48,"PD9-M-SDB-DE, weiss, IP65",92912,14,2,,EUR
scenario.supplierinfo_327,scenario.product_141228,partner_90001,500,19.53,AL4-130/W/OP/CE,80410,14,2,,EUR
scenario.supplierinfo_328,scenario.product_141229,partner_90001,500,21.09,"AL4-130, schwarz",80420,14,2,,EUR
scenario.supplierinfo_1073,scenario.product_141424,partner_90001,500,167121,LC-Click 200 / weiss,91002,14,2,PN/91004-SWISCTE,EUR
scenario.supplierinfo_586,scenario.product_141284,partner_90001,500,18.94,"ALC-B-360 SLU-weiss, weiss",91301,14,2,PN/91301-SWIS-CT,EUR
scenario.supplierinfo_1632,scenario.product_141285,partner_90001,500,18.67,ALC-B-360 SLU-schwarz / schwarz,91321,14,2,PN/92321-SWIS-CT,EUR
scenario.supplierinfo_965,scenario.product_141287,partner_90001,500,16.32,ALC/S,91324,14,2,,EUR
scenario.supplierinfo_991,scenario.product_141193,partner_90001,500,25.05,AL1-130-braun,91401,14,2,,EUR
scenario.supplierinfo_1056,scenario.product_141469,partner_90001,500,21.53,"FLC 150-200, weiss",91801,14,2,PN/91801-SWIS-HW,EUR
scenario.supplierinfo_1011,scenario.product_141470,partner_90001,500,21.53,FLC 150-200-schwarz,91821,14,2,PN/91821-SWIS-HW,EUR
scenario.supplierinfo_587,scenario.product_141427,partner_90001,500,22.85,FLC-500-200-schwarz,91822,14,2,PN/91823-SWIS-HW,EUR
scenario.supplierinfo_1021,scenario.product_141320,partner_90001,500,41.69,"AL2-RC-plus 230 SLU, weiss",92382,14,2,,EUR
scenario.supplierinfo_1081,scenario.product_141321,partner_90001,500,40.59,AL2-RC-plus 230 SLU / schwarz,92392,14,2,,EUR
scenario.supplierinfo_1085,scenario.product_141323,partner_90001,500,43.23,AL2-RC-plus 280 SLU / schwarz,92393,14,2,,EUR
scenario.supplierinfo_1084,scenario.product_141431,partner_90001,500,29.85,PD4-1C-AP,92144,14,2,PN/92145-SWI-M8,EUR
